Title,Price,Image URL
Fideos de garbanzo Gallo Nature sin gluten 250 g.,"1,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/639921_00_1.jpg
Spaghetti al nero di sepia Dalla Costa 250 g.,"3,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/672107_00_1.jpg
Garbanzo cocido ecologico Pedro Luis 425 g.,"3,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/895982_00_1.jpg
Pisto sofrito de verduras Hida sin gluten 350 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/913071_00_1.jpg
Barrita proteina bar cookie Enervit 55 g,"2,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/095481_00_1.jpg
Comino en grano Carmencita 42 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/002165_00_1.jpg
Arroz basmati para microondas Nomen sin gluten pack de 2 unidades de 140 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/186480_00_1.jpg
Eneldo Carmencita 15 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/002168_00_1.jpg
Aceite de oliva virgen extra Carbonell 200 ml.,"4,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/027885_00_1.jpg
Sazonador para burritos Sensation Carrefour 30 g.,"0,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/696614_00_1.jpg
Mayonesa especial ensaladilla rusa Calve tarro 450 ml.,"3,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/795557_00_1.jpg
Tomillo Carmencita 22 g.,"2,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/002197_00_1.jpg
Tomate frito estilo casero Solis sin gluten pack de 3 briks de 200 g.,"3,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/148152_00_1.jpg
Alubia blanca premium Don Pedro 1 kg.,"3,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/911304_00_1.jpg
Cayena molida Carmencita sin gluten 43 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/002161_00_1.jpg
Salsa brava Classic Carrefour envase 300 g.,"1,75 €",https://static.carrefour.es/hd_350x_/img_pim_food/179442_00_1.jpg
Salsa curry y mango Heinz envase 220 ml.,"2,75 €",https://static.carrefour.es/hd_350x_/img_pim_food/799553_00_1.jpg
Ketchup ecologico Carrefour Bio 330 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/139081_00_1.jpg
Salsa de ostras Yang-Tse botella 150 ml.,"2,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/341396_00_1.jpg
Sal del Himalaya Conca 1 kg,"2,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/361571_00_1.jpg
Pochas cocidas De Nuestra Tierra 425 g.,"3,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/728248_00_1.jpg
Aceite de oliva virgen extra Dcoop 5 l.,"3,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/850520_00_1.jpg
Trufa rallada Extra Carrefour 30 g.,"1,58 €",https://static.carrefour.es/hd_350x_/img_pim_food/477724_00_1.jpg
Pasta de lenteja roja Dalla Costa 250 g.,"3,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/596459_00_1.jpg
Aceite de maiz Asua Koipe 1 l.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/000412_00_1.jpg
Harina integral de centeno Carrefour Extra 1 kg.,"1,73 €",https://static.carrefour.es/hd_350x_/img_pim_food/024548_00_1.jpg
Tortitas de lentejas y maiz 25% proteina Protein Santiveri sin gluten 57 g.,"3,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/177030_00_1.jpg
Arroz para paella Sos 1 kg.,"2,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/836370_00_1.jpg
Nuez moscada molida Carmencita sin gluten 50 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/002176_00_1.jpg
Salsa agria blanca Sensation Carrefour 240 g.,"1,67 €",https://static.carrefour.es/hd_350x_/img_pim_food/696548_00_1.jpg
Lenteja categoria extra ecologica Carrefour Bio 500 g.,"2,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/322607_00_1.jpg
Vitamina C en comprimidos efervescentes Vive Plus sin gluten 20 ud.,"4,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/602239_00_1.jpg
Salsa barbacoa con miel HP envase 465 g.,"6,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/460454_00_1.jpg
Sal marina en escamas Maldon 250 g.,"3,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/528989_00_1.jpg
Garbanzo mediano categoria extra Luengo 1 kg.,"2,95 €",https://static.carrefour.es/hd_350x_/img_pim_food/913026_00_1.jpg
Salsa chimichurri Salsas Asturianas sin gluten botella 295 g.,"2,75 €",https://static.carrefour.es/hd_350x_/img_pim_food/096796_00_1.jpg
"Fusilli de garbanzos ecologicos Carrefour Bio sin gluten 250 g,","4,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/479770_00_1.jpg
Harina de trigo sarraceno ecologica Ecocesta 500 g.,"3,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/185319_00_1.jpg
Mayonesa Nature Ligeresa sin gluten y sin lactosa tarro 430 ml.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/478321_00_1.jpg
Curcuma ecologica Carrefour Bio 30 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/108623_00_1.jpg
"Aceite refinado de semillas con omegas 3, 6 y 9 y vitaminas E y B6 5 Semillas Koipe 750 ml.","3,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/181761_00_1.jpg
Mayonesa ecologica Ybarra sin gluten y sin lactosa tarro 300 ml,"1,30 €",https://static.carrefour.es/hd_350x_/img_pim_food/036627_00_1.jpg
Alubia granja La Cochura 500 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/592673_00_1.jpg
Anis en grano Carmencita 38 g,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/002155_00_1.jpg
Tomate frito ecologico Pedro Luis sin gluten tarro 660 g.,"3,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/223212_00_1.jpg
Salsa pesto siciliana Barilla sin gluten 190 g.,"3,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/231081_00_1.jpg
Gel energetico con ciclodextrina sabor a limon 226 ERS 76 g.,"2,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/066515_00_1.jpg
Salsa chili dulce King Tiger 250 ml.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/334185_00_1.jpg
Arroz redondo ecologico Carrefour Bio 1 kg.,"3,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/718627_00_1.jpg
"Azafran molido Carmencita 0,375 g","3,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/002138_00_1.jpg
Oregano Carmencita 45 g.,"3,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/028954_00_1.jpg
Mostaza dulce con miel Prima sin gluten envase 285 g.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/711551_00_1.jpg
Harina integral de espelta ecologica Carrefour Bio 1 kg.,"3,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/104887_00_1.jpg
Ajo molido ecologico Carrefour Bio 50 g.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/496571_00_1.jpg
Vinagre de Jerez reserva Ybarra 500 ml.,"4,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/172249_00_1.jpg
Levadura de cerveza desamargada Carrefour 150 g.,"5,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/282017_00_1.jpg
Espaguetis de trigo sarraceno ecologicos Ecocesta sin gluten 500 g.,"5,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/104983_00_1.jpg
Arroz largo ecologico Carrefour Bio 1 kg,"3,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/718628_00_1.jpg
Pasta espaguetis Barilla sin gluten 400 g.,"2,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/150607_00_1.jpg
Pasta Orecchiette Barilla Collezione 500 g.,"2,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/363178_00_1.jpg
Canela molida ecologica Carrefour Bio 30 g.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/447872_00_1.jpg
Aceite de sesamo ecologico La Masia 250 ml.,"3,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/122427_00_1.jpg
Quinoa blanca La Cochura 500 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/477808_00_1.jpg
Sal marina gruesa ecologica Ecocesta 1 kg.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/207986_00_1.jpg
Rigatoni no24 De Cecco 500 g.,"2,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/688238_00_1.jpg
Jengibre molido ecologico Carrefour Bio 25 g.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/108696_00_1.jpg
Noodles ecologicos Slim 270 g.,"3,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/423251_00_1.jpg
Salsa barbacoa al bourbon Sensation Carrefour sin gluten bote 330 g.,"1,82 €",https://static.carrefour.es/hd_350x_/img_pim_food/337682_00_1.jpg
Salsa Korean BBQ Heinz 220 ml.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/023981_00_1.jpg
Ajo en polvo Carmencita sin gluten 290 g.,"6,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/002144_00_1.jpg
Salsa sabor bacon burguer Heinz 220 ml.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/024038_00_1.jpg
Salsa de soja Kikkoman botella 1 l.,"12,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/272470_00_1.jpg
Crema de vinagre de manzana sin azucares anadidos Narasol 400 gr.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/075768_00_1.jpg
Salsa vegetal Veganesa Sensation Carrefour 450 ml.,"3,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/121607_00_1.jpg
Pisto sofrito de verduras ecologico Hida sin gluten 350 g.,"2,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/189385_00_1.jpg
Tomate frito Orlando sin gluten tarro 500 g.,"2,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/125102_00_1.jpg
Pasta macarrones penne rigate Barilla 1 kg.,"3,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/169027_00_1.jpg
Mayonesa con mostaza de Dijon Carrefour envase 237 g.,"1,70 €",https://static.carrefour.es/hd_350x_/img_pim_food/389907_00_1.jpg
Pasta macarrones penne rigate integral Barilla 500 g.,"2,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/671025_00_1.jpg
Aceite de coco La Masia 375 ml.,"3,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/122470_00_1.jpg
Pimenton dulce Carrefour 300 g.,"4,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/851269_00_1.jpg
Salvado de trigo Carrefour 200 g.,"1,08 €",https://static.carrefour.es/hd_350x_/img_pim_food/892898_00_1.jpg
Pasta rice ecologica Slim 270 g.,"2,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/423317_00_1.jpg
Salsa barbacoa original Sweet Baby Ray's sin gluten 510 g.,"5,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/985910_00_1.jpg
Semillas de sesamo ecologicas Your Karma Foods sin gluten doy pack 150 g.,"1,58 €",https://static.carrefour.es/hd_350x_/img_pim_food/615223_00_1.jpg
Mayonesa con trufa Heinz envase 220 g.,"3,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/549356_00_1.jpg
Cuscus de maiz Carrefour No Gluten sin gluten 375 g.,"2,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/089491_00_1.jpg
Oregano ecologico Artemis Bio 7 g.,"2,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/687435_00_1.jpg
Salsa barbacoa original Bull's Eye botella 300 ml.,"4,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/217864_00_1.jpg
Proteina de guisante texturizada media ecologica Bio para todos 200 g.,"2,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/009151_00_1.jpg
Macarrones de guisantes Gallo Nature sin gluten 250 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/639920_00_1.jpg
Mostaza Prima sin gluten pack de 12 sobres de 4 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/179332_00_1.jpg
Salsa picante Sriracha sabor suave Tabasco 256 ml,"6,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/399375_00_1.jpg
Pasta macarrones penne rigate Barilla sin gluten 400 g.,"2,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/150609_00_1.jpg
Pasta Trofie Barilla Collezione 500 g.,"2,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/157986_00_1.jpg
Ketchup ecologico Heinz 580 g.,"4,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/749122_00_1.jpg
Sal fina Celusal 500 g.,"2,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/580563_00_1.jpg
Tomate frito ecologico Pedro Luis tarro sin gluten 340 g.,"3,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/223768_00_1.jpg
Alubia tipo granja Classic Carrefour 500 g.,"2,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/066374_00_1.jpg
Gandul Facundo 425 g.,"1,86 €",https://static.carrefour.es/hd_350x_/img_pim_food/624267_00_1.jpg
Aceite de oliva virgen extra Coosur Gran Seleccion 750 ml.,"2,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/078705_00_1.jpg
Arroz Thai Carrefour Bio 500 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/401867_00_1.jpg
Arroz redondo integral ecologico Carrefour Bio 1 kg.,"5,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/718631_00_1.jpg
Tahin tostado ecologico NaturGreen sin gluten tarro 300 g.,"2,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/816661_00_1.jpg
Penne rigate no41 De Cecco 500 g.,"1,33 €",https://static.carrefour.es/hd_350x_/img_pim_food/091121_00_1.jpg
Batido alto en proteinas sabor chocolate Just Loading sin lactosa 225 ml.,"3,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/081374_00_1.jpg
Aceite de oliva virgen plancha y horno Carbonell 200 ml.,"2,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/039750_00_1.jpg
Chimichurri Yuspe 50 g.,"1,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/580577_00_1.jpg
Plumas no 6 ecologico Gallo 450 g.,"1,67 €",https://static.carrefour.es/hd_350x_/img_pim_food/311702_00_1.jpg
Pennotti rigati Seleccion 1946 Galle 450 g.,"2,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/059554_00_1.jpg
Sazonador Triguisar El Rey 70 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/793827_00_1.jpg
Mostaza sin azucar anadido ecologica Ecocesta tarro 200 g.,"3,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/183830_00_1.jpg
Wasabi paste blue dragon 45 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/360860_00_1.jpg
Arroz largo integral ecologico Carrefor Bio 1 kg.,"1,30 €",https://static.carrefour.es/hd_350x_/img_pim_food/718632_00_1.jpg
Aceite de oliva virgen extra hojiblanca Dcoop 1 l.,"14,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/442661_00_1.jpg
Salsa de queso de cabrales Salsas Asturianas sin gluten botella 287 g.,"3,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/671319_00_1.jpg
Gnocchi Schar sin gluten y sin lactosa 300 g.,"3,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/782300_00_1.jpg
Salsa de ostras Ibsa botella 285 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/046881_00_1.jpg
Legumbres La Cochura 500 g.,"2,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/615690_00_1.jpg
Harina especial para rebozar sin huevo Original Carrefour 1 kg.,"1,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/034617_00_1.jpg
Alioli suave Prima sin gluten envase 260 ml.,"2,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/625036_00_1.jpg
Gel energetico con ciclodextrina sabor a cereza 226 ERS 76 g.,"2,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/066517_00_1.jpg
Aceite de oliva intenso 1o La Espanola 1 l.,"13,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/964037_00_1.jpg
Sazonador Ras el Hanout Carmencita 45 g.,"2,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/725193_00_1.jpg
Pasta pappardelle no 119 Rummo 500 g.,"4,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/644996_00_1.jpg
Salsa curry Carrefour envase 350 g.,"2,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/389906_00_1.jpg
Harina de trigo sarraceno fina ecologica Sarchio sin gluten 500 g.,"4,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/826883_00_1.jpg
Vinagre de vino blanco ecologico Carrefour Bio 500 ml.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/431761_00_1.jpg
Arroz redondo para microondas Nomen sin gluten pack de 2 unidades de 140 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/186484_00_1.jpg
Barritas de proteinas sabor chocolate blanco y frambuesa Prozis pack de 6 barritas de 30 g.,"6,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/356058_00_1.jpg
Ravioli gorgonzola y speck Buitoni 230 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/462933_00_1.jpg
Salsa barbacoa miel Sweet Baby Ray's sin gluten 510 g.,"5,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/985911_00_1.jpg
Magnesio + Vitamina B6 en comprimidos sabor limon Vive Plus sin gluten 20 ud,"2,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/601764_00_1.jpg
Arroz para guarniciones Sos 500 g.,"1,53 €",https://static.carrefour.es/hd_350x_/img_pim_food/051686_00_1.jpg
Molinillo Popurri de pimientas Carmencita 40 g.,"5,39 €",https://static.carrefour.es/hd_350x_/img_pim_food/463175_00_1.jpg
Alubia cocida sin sal anadida ecologica Carrefour Bio 400 g.,"2,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/415548_00_1.jpg
Lenteja pardina categoria extra La Asturiana 1 kg.,"4,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/030045_00_1.jpg
Salsa de soja dulce King Tiger 250 ml.,"2,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/334186_00_1.jpg
Harina de trigo ecologica Gallo 800 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/047539_00_1.jpg
"Aceite de oliva suave 0,4o Carrefour lata 5 l.",46 €,https://static.carrefour.es/hd_350x_/img_pim_food/254074_00_1.jpg
Salsa teriyaki para marinados Kikkoman botella 250 ml.,"5,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/797593_00_1.jpg
Vinagre balsamico de modena ecologico Carrefour Bio 250 ml.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/131828_00_1.jpg
Mostaza French's envase 397 g.,"3,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/065530_00_1.jpg
Salsa mexicana verde La Costena lata 220 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/027733_00_1.jpg
Tomate con aceite de oliva virgen extra ecologico Pedro Luis sin gluten 340 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/223763_00_1.jpg
Salsa bechamel President pack de 2 briks de 250 ml.,"4,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/615834_00_1.jpg
Albahaca Carmencita 16 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/002153_00_1.jpg
Mayonesa con trufa Extra Carrefour 190 ml.,"2,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/475807_00_1.jpg
Alubia blanca cocida ecologica Pedro Luis 425 g.,"3,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/895971_00_1.jpg
Tomate frito ecologico Hida sin gluten tarro 350 g.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/961078_00_1.jpg
Salsa para ensalada sabor yogur Heinz envase 400 ml.,"4,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/202406_00_1.jpg
Sazonador de pollo Just Spices 75 g.,"5,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/053084_00_1.jpg
Salsa de mostaza y eneldo Extra Carrefour sin gluten 200 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/469214_00_1.jpg
Harina acondicionada multicereales Gallo Nature 900 g.,"2,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/224415_00_1.jpg
Pimenton agridulce de La Vera De Nuestra Tierra 70 g.,"2,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/885415_00_1.jpg
Mayonesa con mostaza de Dijon ecologica Carrefour Bio 238 g.,"3,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/465200_00_1.jpg
Fusilli de guisantes ecologicos Carrefour Bio sin gluten 250 g.,"3,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/429467_00_1.jpg
Barrita alta en proteinas sabor stracciatella Just Loading sin aceite de palma pack de 3 unidades de 30 g.,"3,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/832523_00_1.jpg
Salsa para fajitas Old El Paso sin gluten y sin lactosa 395 g.,"3,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/464740_00_1.jpg
Pasta Fusilli al bronzo Barilla 400 g.,"2,05 €",https://static.carrefour.es/hd_350x_/img_pim_food/809097_00_1.jpg
Pimienta negra molida ecologica Carrefour Bio 38 g.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/496586_00_1.jpg
Pasta Trecce Seleccion 1946 Gallo 450 g.,"1,67 €",https://static.carrefour.es/hd_350x_/img_pim_food/059557_00_1.jpg
Cilantro hojas Carmencita 9 g.,"3,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/433730_00_1.jpg
Helices vegetales ecologicas Gallo 450 g.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/307151_00_1.jpg
Semillas de lino molidas sin azucar anadido ecologicas EcoCesta sin gluten 200 g.,"4,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/336544_00_1.jpg
Colageno con magnesio + calcio + sicilio + vitaminas C y D en comprimidos NaturTierra sin gluten 180 ud.,"7,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/081962_00_1.jpg
Sal 0% sodio Carmencita 100 g.,"2,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/069987_00_1.jpg
Salsa de Pedro Ximenez con pasas Salsas Asturianas sin gluten botella 330 g.,"3,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/066692_00_1.jpg
Salsa estilo indio Butter Chicken Patak's sin gluten 450 g.,"4,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/692774_00_1.jpg
Crema balsamica de frambuesa Carrefour 250 ml.,"4,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/727901_00_1.jpg
Salsa Teriyaki King Tiger botella 250 ml.,"2,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/334188_00_1.jpg
Aceite de oliva virgen extra ecologico Carrefour Bio 3 l.,"33,70 €",https://static.carrefour.es/hd_350x_/img_pim_food/157983_00_1.jpg
Harina de garbanzos ecologica Ecocesta 500 g.,"4,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/185283_00_1.jpg
Aceite de oliva virgen extra Oleoestepa 1 l.,"11,89 €",https://static.carrefour.es/hd_350x_/img_pim_food/261209_00_1.jpg
Salsa de soja baja en sal Kikkoman 500 ml.,"10,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/687147_00_1.jpg
Aceite de oliva virgen extra a la trufa La Espanola 250 ml.,"3,99 €",https://static.carrefour.es/hd_350x_/img_pim_food/962539_00_1.jpg
Salsa Tandoori Patak sin gluten 450 g.,"3,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/692756_00_1.jpg
Salsa BBQ sabor miel cero Prima sin gluten y sin azucar anadido 420 g.,"4,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/160974_00_1.jpg
Crema balsamico al Pedro Ximenez Carrefour 250 ml.,"4,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/727397_00_1.jpg
Aceite de oliva virgen extra Retama 1 l.,"9,85 €",https://static.carrefour.es/hd_350x_/img_pim_food/766307_00_1.jpg
Salsa con aceitunas Barilla sin gluten tarro 400 g.,"3,69 €",https://static.carrefour.es/hd_350x_/img_pim_food/160905_00_1.jpg
Aceite de girasol Koipe Sol spray 150 ml.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/548010_00_1.jpg
Alubia pinta categoria extra De Nuestra Tierra 1 kg.,"4,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/412837_00_1.jpg
Alubia roja ecologica Pedro Luis 500 g.,"3,60 €",https://static.carrefour.es/hd_350x_/img_pim_food/119375_00_1.jpg
Sal marina Roca 1 kg.,"0,41 €",https://static.carrefour.es/hd_350x_/img_pim_food/028766_00_1.jpg
Harina para reposteria Schar sin gluten 1 kg.,"5,45 €",https://static.carrefour.es/hd_350x_/img_pim_food/814919_00_1.jpg
Pimienta negra en grano ecologica Carrefour Bio 40 g.,"2,29 €",https://static.carrefour.es/hd_350x_/img_pim_food/496585_00_1.jpg
Concentrado de proteina de suero de leche sabor chocolate Prozis 400 g.,"16,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/286000_00_1.jpg
Jugo condimento Maggi botella 125 g.,"3,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/003235_00_1.jpg
Pasta mafaldotte no 159 Rummo 500 g.,"3,19 €",https://static.carrefour.es/hd_350x_/img_pim_food/644982_00_1.jpg
Espaguetis no 3 ecologico Gallo 450 g.,"2,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/306856_00_1.jpg
Salsa alioli de ajo negro Extra Carrefour 190 ml.,"2,59 €",https://static.carrefour.es/hd_350x_/img_pim_food/475743_00_1.jpg
Aceite de oliva virgen extra Oda a Nuestra Tierra no 5 Maestros de Hojiblanca 500 ml.,"8,35 €",https://static.carrefour.es/hd_350x_/img_pim_food/504140_00_1.jpg
Aceite de oliva virgen extra De Nuestra Tierra D.O Priego de Cordoba,"7,65 €",https://static.carrefour.es/hd_350x_/img_pim_food/437182_00_1.jpg
Salsa Siciliana De Cecco 400 g.,"3,49 €",https://static.carrefour.es/hd_350x_/img_pim_food/075039_00_1.jpg
Tapioca Royal 175 g.,"2,09 €",https://static.carrefour.es/hd_350x_/img_pim_food/900228_00_1.jpg
Pasta plumas rayadas al huevo Carrefour 500 g.,"1,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/956035_00_1.jpg
Arroz con jalapeno para microondas Brillante sin gluten pack de 2 unidades de 125 g.,"2,55 €",https://static.carrefour.es/hd_350x_/img_pim_food/230851_00_1.jpg
Batido sustitutivo sabor chocolate Sensation Carrefour sin gluten pack de 6 unidades de 42 g.,"6,79 €",https://static.carrefour.es/hd_350x_/img_pim_food/259135_00_1.jpg
Barrita de proteinas sabor chocolate intenso Just Loading pack de 3 unidades de 30 g.,"3,25 €",https://static.carrefour.es/hd_350x_/img_pim_food/832527_00_1.jpg
Pasta fusilli integral Barilla 500 g.,"2,15 €",https://static.carrefour.es/hd_350x_/img_pim_food/236939_00_1.jpg
